bucket,artist,title,filePath,rvtr,matchedTitle,matchedArtist,score,artistScore,titleScore,tier,assigned,assignError
auto-matched,R.kelly,Ignition,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/R.kelly - Ignition.mp4,RVTR525223,Ignition,r. kelly,100,100,100,B,yes,
auto-matched,Traffic,PaperSun,/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Traffic - PaperSun.mp4,RVTR585386,Paper Sun,traffic,100,100,100,A,yes,
auto-matched,David Bowie,TVC 15,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/David Bowie - TVC 15.mp4,RVTR755189,Tvc15,david bowie,100,100,100,A,yes,
auto-matched,Salt N Pepa,Shoop,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Salt N Pepa - Shoop.mp4,RVTR475949,Shoop,salt-n-pepa,100,100,100,B,yes,
auto-matched,Boney M.,Rasputin,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Boney M. - Rasputin.mp4,RVTR645972,Rasputin,boney m,100,100,100,B,yes,
auto-matched,Frankie Goes To Hollywood,"Welcome To The Pleasuredome,Two Tribes & Relax (2004)","/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Frankie Goes To Hollywood - Welcome To The Pleasuredome,Two Tribes & Relax (2004).mp4",RVTR200347,Welcome To The Pleasuredome Two Tribes Relax 2004,frankie goes to hollywood,100,100,100,B,yes,
auto-matched,James Gang,Funk #49,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/James Gang - Funk #49.mp4,RVTR485207,Funk 49,james gang,100,100,100,A,yes,
auto-matched,'NSYNC,Bye Bye Bye,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/'NSYNC - Bye Bye Bye.mp4,RVTR565100,Bye Bye Bye,*nsync,99,97,100,B,yes,
auto-matched,MilkNBones,"Miss You, The Happiest Days of Our Lives, Another Brick in The Wall","/Users/bobhopp/DJ MEDIA/VIDEO/2020's/MilkNBones - Miss You, The Happiest Days of Our Lives, Another Brick in The Wall.mp4",RVTR245781,Miss You The Happiest Days Of Our Lives Another Brick In The Wall,MilkNBones,100,100,100,A,yes,
auto-matched,Mötley Crüe,Dr. Feelgood,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Mötley Crüe - Dr. Feelgood.mp4,RVTR442671,Dr Feelgood,Mötley Crüe,100,100,100,A,yes,
auto-matched,J J Fad,Supersonic,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/J J Fad - Supersonic.mp4,RVTR246645,Supersonic,j.j. fad,100,100,100,B,yes,
auto-matched,DJ Jean,"Launch, The","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/DJ Jean - Launch, The.mp4",RVTR978553,Launch The,DJ Jean,100,100,100,A,yes,
auto-matched,Midland,Mr. Lonely,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Midland - Mr. Lonely.mp4,RVTR991350,Mr Lonely,midland,100,100,100,A,yes,
auto-matched,M.I.A.,Paper Planes,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/M.I.A. - Paper Planes.mp4,RVTR639880,Paper Planes,m.i.a,100,100,100,B,yes,
auto-matched,Dawn Penn,"No, No No","/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Dawn Penn - No, No No.mp4",RVTR749386,No No No,dawn penn,100,100,100,A,yes,
auto-matched,R.E.M.,Orange Crush,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/R.E.M. - Orange Crush.mp4,RVTR933086,Orange Crush,r.e.m,100,100,100,B,yes,
auto-matched,Salt N Pepa,Push It,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Salt N Pepa - Push It.mp4,RVTR236741,Push It,salt-n-pepa,100,100,100,B,yes,
auto-matched,Green Day,St. Jimmy,/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Green Day - St. Jimmy.mp4,RVTR168235,St Jimmy,green day,100,100,100,A,yes,
auto-matched,Etta James,W-O-M-A-N,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Etta James - W-O-M-A-N.mp4,RVTR003103,W O M A N,etta james,100,100,100,A,yes,
auto-matched,War,Cisco Kid (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/War - Cisco Kid (Live).mp4,RVTR652006,Cisco Kid Live,war,100,100,100,A,yes,
auto-matched,Tone Loc,Wild Thing,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Tone Loc - Wild Thing.mp4,RVTR160681,Wild Thing,tone-loc,100,100,100,B,yes,
auto-matched,AB Logic,"Hitman, The","/Users/bobhopp/DJ MEDIA/VIDEO/1990's/AB Logic - Hitman, The.mp4",RVTR927555,Hitman The,ab logic,100,100,100,A,yes,
auto-matched,R.E.M.,The One I Love,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/R.E.M. - The One I Love.mp4,RVTR579848,The One I Love,r.e.m,100,100,100,B,yes,
auto-matched,The Doors,L.A. Woman,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Doors - L.A. Woman.mp4,RVTR710386,L A Woman,The Doors,100,100,100,A,yes,
auto-matched,Harry Chapin,W.O.L.D.,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Harry Chapin - W.O.L.D.mp4,RVTR216141,Wold,harry chapin,100,100,100,A,yes,
auto-matched,Joywave,It's A Trip!,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Joywave - It's A Trip!.mp4,RVTR160551,It'S A Trip,Joywave,100,100,100,A,yes,
auto-matched,Q Tip,Vivrant Thing,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Q Tip - Vivrant Thing.mp4,RVTR182957,Vivrant Thing,q-tip,100,100,100,B,yes,
auto-matched,XTC,Wonderland (1983),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/XTC - Wonderland (1983).mp4,RVTR742202,Wonderland 1983,xtc,100,100,100,A,yes,
auto-matched,N.O.R.E.,Oye Mi Canto,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/N.O.R.E. - Oye Mi Canto.mp4,RVTR827028,Oye Mi Canto,n.o.r.e,100,100,100,B,yes,
auto-matched,Mis Teeq,Scandalous,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Mis Teeq - Scandalous.mp4,RVTR494890,Scandalous,mis-teeq,100,100,100,B,yes,
auto-matched,Katy Perry,Bon Appétit,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Katy Perry - Bon Appétit.mp4,RVTR739812,Bon App Tit,katy perry,100,100,100,A,yes,
auto-matched,B.O.B.,Nothin' On You,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/B.O.B. - Nothin' On You.mp4,RVTR297524,Nothin' On You,b.o.b,100,100,100,B,yes,
auto-matched,M.I.A.,Bucky Done Gun,/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/M.I.A. - Bucky Done Gun.mp4,RVTR035661,Bucky Done Gun,m.i.a,100,100,100,B,yes,
auto-matched,Sublime,"April 29, 1992","/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Sublime - April 29, 1992.mp4",RVTR914161,April 29 1992,sublime,100,100,100,A,yes,
auto-matched,Myself Beyonce,Me & I,/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Myself Beyonce - Me & I.mp4,RVTR601582,Me I,Myself Beyonce,100,100,100,A,yes,
auto-matched,Grateful Dead,"Althea (Live at Oakland Stadium; Oakland, CA 52789)",/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Grateful Dead - Althea.mp4,RVTR652304,Althea Live At Oakland Stadium Oakland Ca 52789,grateful dead,100,100,100,A,yes,
auto-matched,Genesis,Abacab (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Genesis - Abacab (Live).mp4,RVTR441162,Abacab Live,genesis,100,100,100,A,yes,
auto-matched,Dan & Shay,"10,000 Hours","/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Dan & Shay - 10,000 Hours.mp4",RVTR040912,10 000 Hours,Dan & Shay,100,100,100,A,yes,
auto-matched,Toto,Rosanna (Video),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Toto - Rosanna (Video).mp4,RVTR485824,Rosanna Video,toto,100,100,100,A,yes,
auto-matched,Dr. John,Iko Iko (1995),/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Dr. John - Iko Iko (1995).mp4,RVTR450297,Iko Iko 1995,dr. john,100,100,100,A,yes,
auto-matched,D Angelo,Brown Sugar,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/D Angelo - Brown Sugar.mp4,RVTR414062,Brown Sugar,Dangelo,100,100,100,B,yes,
auto-matched,Ric A Che,Coo Coo Chee,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Ric A Che - Coo Coo Chee.mp4,RVTR143318,Coo Coo Chee,ric-a-che,100,100,100,B,yes,
auto-matched,Tesla,Love Song (1990),/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Tesla - Love Song (1990).mp4,RVTR718403,Love Song 1990,tesla,100,100,100,A,yes,
auto-matched,The Who,Who Are You?,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Who - Who Are You_.mp4,RVTR345578,Who Are You,The Who,100,100,100,A,yes,
auto-matched,R.E.M.,Nightswimming,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/R.E.M. - Nightswimming.mp4,RVTR707891,Nightswimming,r.e.m,100,100,100,B,yes,
auto-matched,B.O.B.,Strange Clouds,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/B.O.B. - Strange Clouds.mp4,RVTR624689,Strange Clouds,b.o.b,100,100,100,B,yes,
auto-matched,Max A Million,Fat Boy,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Max A Million - Fat Boy.mp4,RVTR158658,Fat Boy,max-a-million,100,100,100,B,yes,
auto-matched,Blink 182,Up All Night,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Blink 182 - Up All Night.mp4,RVTR577786,Up All Night,blink-182,100,100,100,B,yes,
auto-matched,Robin S.,Show Me Love,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Robin S. - Show Me Love.mp4,RVTR264922,Show Me Love,robin s,100,100,100,B,yes,
auto-matched,Sash!,Encore Une Fois,/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Sash! - Encore Une Fois.mp4,RVTR471486,Encore Une Fois,Sash,100,100,100,B,yes,
auto-matched,K.W.S.,Please Don't Go,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/K.W.S. - Please Don't Go.mp4,RVTR246452,Please Don'T Go,k.w.s,100,100,100,B,yes,
auto-matched,Matchbox Twenty,3 A.M,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Matchbox Twenty - 3 A.M.mp4,RVTR920387,3 A M,matchbox twenty,100,100,100,A,yes,
auto-matched,George Michael,Freedom! ’90,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/George Michael - Freedom! ’90.mp4,RVTR301249,Freedom,george michael,98,100,96,C,yes,
auto-matched,Lipps Inc,Funky Town,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Lipps Inc - Funky Town.mp4,RVTR147753,Funkytown,"lipps, inc",100,100,100,B,yes,
auto-matched,Bee Gees,Tragedy (Clips),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Bee Gees - Tragedy (Mix).mp4,RVTR379700,Tragedy Clips,bee gees,100,100,100,A,yes,
auto-matched,Black Pumas,(Sittin’ On) the Dock of the Bay,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Black Pumas -  the Dock of the Bay (Sittin’ On).mp4,RVTR389178,Sittin' On The Dock Of The Bay,Black Pumas,71,100,50,A,yes,
auto-matched,Bucketheads,"Bomb!, The","/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Bucketheads - Bomb!, The.mp4",RVTR161349,Bomb The,bucketheads,100,100,100,A,yes,
auto-matched,P.O.D.,Goodbye For Now,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/P.O.D. - Goodbye For Now.mp4,RVTR063820,Goodbye For Now,p.o.d,100,100,100,B,yes,
auto-matched,Boney M.,Gotta Go Home,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Boney M. - Gotta Go Home.mp4,RVTR299332,Gotta Go Home,boney m,100,100,100,B,yes,
auto-matched,Guns N Roses,Patience,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Guns N Roses - Patience.mp4,RVTR549253,Patience,guns n' roses,100,100,100,B,yes,
auto-matched,Prince,"Baby, I'm A Star","/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Prince - Baby, I'm A Star.mp4",RVTR853201,Baby I'M A Star,prince,100,100,100,A,yes,
auto-matched,'NSYNC,I Want You Back,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/'NSYNC - I Want You Back.mp4,RVTR667616,I Want You Back,*nsync,99,97,100,B,yes,
auto-matched,Go Go's,We Got The Beat,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Go Go's - We Got The Beat.mp4,RVTR406688,We Got The Beat,go-go's,100,100,100,B,yes,
auto-matched,You Found Me,"Fray, The","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/You Found Me - Fray, The.mp4",RVTR397061,Fray The,You Found Me,100,100,100,A,yes,
auto-matched,The Cowsills,Hair (TV),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Cowsills - Hair (TV).mp4,RVTR166952,Hair,The Cowsills,97,100,94,A,yes,
auto-matched,'NSYNC,It's Gonna Be Me,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/'NSYNC - It's Gonna Be Me.mp4,RVTR392640,It'S Gonna Be Me,'n sync,100,100,100,B,yes,
auto-matched,All Time Low,Time-Bomb,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/All Time Low - Time-Bomb.mp4,RVTR608306,Time Bomb,all time low,100,100,100,A,yes,
auto-matched,N Trance,Stayin' Alive,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/N Trance - Stayin' Alive.mp4,RVTR797006,Stayin' Alive,n-trance,100,100,100,B,yes,
auto-matched,Blink 182,The Rock Show,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Blink 182 - The Rock Show.mp4,RVTR889573,The Rock Show,blink-182,100,100,100,B,yes,
auto-matched,Charlotte Adigéry,Paténipat,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Charlotte Adigéry - Paténipat.mp4,RVTR625435,Pat Nipat,Charlotte Adigéry,100,100,100,A,yes,
auto-matched,Mary J Blige,Stay Down,/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Mary J Blige - Stay Down.mp4,RVTR844600,Stay Down,mary j. blige,100,100,100,B,yes,
auto-matched,Go Go's,Head Over Heals,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Go Go's - Head Over Heals.mp4,RVTR942076,Head Over Heals,go-go's,100,100,100,B,yes,
auto-matched,T.I.,Whatever You Like,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/T.I. - Whatever You Like.mp4,RVTR270272,Whatever You Like,t.i,100,100,100,B,yes,
auto-matched,Garth Brooks,The Dance.,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Garth Brooks - The Dance.mp4,RVTR697799,The Dance,garth brooks,100,100,100,A,yes,
auto-matched,Greg Khin,Breakup Song (Aoustic),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Greg Khin - Breakup Song.mp4,RVTR068284,Breakup Song Aoustic,Greg Khin,100,100,100,A,yes,
auto-matched,Alice in Chains,Would?,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Alice in Chains - Would_.mp4,RVTR240496,Would,alice in chains,100,100,100,A,yes,
auto-matched,R.E.M.,Everybody Hurts,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/R.E.M. - Everybody Hurts.mp4,RVTR286574,Everybody Hurts,r.e.m,100,100,100,B,yes,
auto-matched,The Cowsills,Hair (1969),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Cowsills - Hair (1969).mp4,RVTR166952,Hair,The Cowsills,95,100,91,A,yes,
auto-matched,Hoobastank,"Reason, The","/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Hoobastank - Reason, The.mp4",RVTR512987,Reason The,hoobastank,100,100,100,A,yes,
auto-matched,Elvis Presley,Trouble (Take1013),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Elvis Presley - Trouble.mp4,RVTR693010,Trouble Take1013,elvis presley,100,100,100,A,yes,
auto-matched,Ne Yo,Miss Independent,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Ne Yo - Miss Independent.mp4,RVTR810035,Miss Independent,ne-yo,100,100,100,B,yes,
auto-matched,Killers,Mr. Brightside,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Killers - Mr. Brightside.mp4,RVTR843135,Mr Brightside,killers,100,100,100,A,yes,
auto-matched,ABBA,Gimme! Gimme! Gimme!,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/ABBA - Gimme! Gimme! Gimme!.mp4,RVTR862238,Gimme Gimme Gimme,abba,100,100,100,A,yes,
auto-matched,Fleetwood Mac,Dreams (The Dance),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Fleetwood Mac - Dreams (1).mp4,RVTR438126,Dreams The Dance,fleetwood mac,100,100,100,A,yes,
auto-matched,Pink Floyd,Money (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Pink Floyd - Money (Live).mp4,RVTR355619,Money Live,pink floyd,100,100,100,A,yes,
auto-matched,J Geils Band,Centerfold,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/J Geils Band - Centerfold.mp4,RVTR231490,Centerfold,j. geils band,100,100,100,B,yes,
auto-matched,Chet Atkins,Mr. Sandman,/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Chet Atkins - Mr. Sandman.mp4,RVTR401981,Mr Sandman,chet atkins,100,100,100,A,yes,
auto-matched,Boney M.,Kalimba Da Luna,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Boney M. - Kalimba Da Luna.mp4,RVTR345304,Kalimba Da Luna,boney m,100,100,100,B,yes,
auto-matched,Wu Tang Clan,Gravel Pit,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Wu Tang Clan - Gravel Pit.mp4,RVTR167911,Gravel Pit,wu-tang clan,100,100,100,B,yes,
auto-matched,Will I Am,Scream & Shout,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Will I Am - Scream & Shout.mp4,RVTR819954,Scream Shout,will.i.am,100,100,100,B,yes,
auto-matched,Safri Duo,Played-A-Live,/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Safri Duo - Played-A-Live.mp4,RVTR522682,Played A Live The Bongo Song,Safri Duo,95,100,91,B,yes,
auto-matched,Sheila E.,A Love Bizarre,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Sheila E. - A Love Bizarre.mp4,RVTR102260,A Love Bizarre,sheila e,100,100,100,B,yes,
auto-matched,Shaggy,Angel (Sessions),/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Shaggy - Angel (Sessions).mp4,RVTR299358,Angel,shaggy,94,100,89,A,yes,
auto-matched,Sweet,Fox On The Run - 45,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Sweet - Fox On The Run - 45.mp4,RVTR488227,Fox On The Run 45,sweet,100,100,100,A,yes,
auto-matched,Sir Mix A Lot,Jump On It,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Sir Mix A Lot - Jump On It.mp4,RVTR967330,Jump On It,sir mix-a-lot,100,100,100,B,yes,
auto-matched,The Archies,"Sugar, Sugar (Dancing)",/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Archies - Sugar Sugar.mp4,RVTR871491,Sugar Sugar,The Archies,96,100,93,A,yes,
auto-matched,All 4 One,So Much In Love,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/All 4 One - So Much In Love.mp4,RVTR417378,So Much In Love,all-4-one,100,100,100,B,yes,
auto-matched,GAYLE,Abcdefu (EXPLICIT),/Users/bobhopp/DJ MEDIA/VIDEO/2020's/GAYLE - Abcdefu (EXPLICIT).mp4,RVTR359014,Abcdefu Explicit,gayle,100,100,100,A,yes,
auto-matched,Elle King,Ex's & Oh's (2015),/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Elle King - Ex's & Oh's (2015).mp4,RVTR677924,Ex'S Oh'S 2015,elle king,100,100,100,B,yes,
auto-matched,Traffic,Dear Mr. Fantasy,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Traffic - Dear Mr. Fantasy.mp4,RVTR685969,Dear Mr Fantasy,traffic,100,100,100,A,yes,
auto-matched,Paul McCartney,Let It Be,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Paul McCartney - Let It Be.mp4,RVTR180531,Let It Be Live Aid,paul mccartney,95,100,91,A,yes,
auto-matched,Paul McCartney,"Hi, Hi, Hi","/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Paul McCartney - Hi, Hi, Hi.mp4",RVTR339552,Hi Hi Hi,paul mccartney,100,100,100,A,yes,
auto-matched,Weird Al Yankovic,Eat It,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Weird Al Yankovic - Eat It.mp4,RVTR632374,Eat It,"""weird al"" yankovic",100,100,100,B,yes,
auto-matched,Muddy Waters,Bye Bye Blues?‏,/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Muddy Waters - Bye Bye Blues_‏.mp4,RVTR690709,Bye Bye Blues,Muddy Waters,100,100,100,A,yes,
auto-matched,J Geils Band,Love Stinks,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/J Geils Band - Love Stinks.mp4,RVTR295043,Love Stinks,j. geils band,100,100,100,B,yes,
auto-matched,Gary Wright,Dream Weaver (MS),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Gary Wright - Dream Weaver.mp4,RVTR198061,Dream Weaver Ms,gary wright,100,100,100,A,yes,
auto-matched,Queen,Bohemian Rhapsody (Wayne's World),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Queen - Bohemian Rhapsody.mp4,RVTR145651,Bohemian Rhapsody Wayne'S World,queen,100,100,100,A,yes,
auto-matched,Split Enz,I Got You (1980),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Split Enz - I Got You (1980).mp4,RVTR652633,I Got You 1980,split enz,100,100,100,A,yes,
auto-matched,The Archies,"Sugar, Sugar (Animated)","/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Archies - Sugar, Sugar.mp4",RVTR871491,Sugar Sugar,The Archies,95,100,92,A,yes,
auto-matched,Pink Floyd,Money (DSOTM),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Pink Floyd - Money (DSOTM).mp4,RVTR203952,Money Dsotm,pink floyd,100,100,100,A,yes,
auto-matched,Paul Davis,65 Love Affair,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Paul Davis - 65 Love Affair.mp4,RVTR678995,'65 Love Affair,paul davis,99,100,99,A,yes,
auto-matched,Verve Pipe,"Freshmen, The","/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Verve Pipe - Freshmen, The.mp4",RVTR560933,Freshmen The,verve pipe,100,100,100,A,yes,
auto-matched,U2,"Saints Are Coming, The","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/U2 - Saints Are Coming, The.mp4",RVTR199136,Saints Are Coming The,u2,100,100,100,A,yes,
auto-matched,Mary J.Blige,Not Gon' Cry,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Mary J.Blige - Not Gon' Cry.mp4,RVTR408677,Not Gon' Cry,mary j. blige,100,100,100,B,yes,
auto-matched,J Geils Band,Freeze Frame,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/J Geils Band - Freeze Frame.mp4,RVTR454258,Freeze Frame,j. geils band,100,100,100,B,yes,
auto-matched,Usher,Hey Daddy (Daddy’s Home),/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Usher - Hey Daddy (Daddy’s Home).mp4,RVTR130568,Hey Daddy Daddy'S Home,usher,61,100,33,A,yes,
auto-matched,Kool And The Gang,Too Hot,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Kool And The Gang - Too Hot.mp4,RVTR728069,Too Hot,kool,95,87,100,B,yes,
auto-matched,Mark Ronson,Uptown Funk (Original),/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Mark Ronson - Uptown Funk.mp4,RVTR932648,Uptown Funk Original,mark ronson,100,100,100,A,yes,
auto-matched,Electric Light Orchestra,Telephone Line (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/ELO - Telephone Line (Live).mp4,RVTR738439,Telephone Line Live,electric light orchestra,100,100,100,A,yes,
auto-matched,Stella Soleil,"Kiss, Kiss","/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Stella Soleil - Kiss, Kiss.mp4",RVTR014433,Kiss Kiss,Stella Soleil,100,100,100,A,yes,
auto-matched,Nirvana,Heart-Shaped Box,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Nirvana - Heart-Shaped Box.mp4,RVTR981697,Heart Shaped Box,nirvana,100,100,100,A,yes,
auto-matched,Olivia Newton John,Magic,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Olivia Newton John - Magic.mp4,RVTR330766,Magic,olivia newton-john,100,100,100,B,yes,
auto-matched,James Gang,Walk Away (1971),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/James Gang - Walk Away (1971).mp4,RVTR363968,Walk Away 1971,james gang,100,100,100,A,yes,
auto-matched,Relient K,"Best Thing, The","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Relient K - Best Thing, The.mp4",RVTR400705,Best Thing The,relient k,100,100,100,A,yes,
auto-matched,Sarah Vaughan,Misty (1964),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Sarah Vaughan - Misty (1964).mp4,RVTR151573,Misty 1964,sarah vaughan,100,100,100,A,yes,
auto-matched,Dua Lipa,Cold Heart (Live),/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Dua Lipa - Cold Heart (Live).mp4,RVTR579554,Cold Heart Live,dua lipa,100,100,100,A,yes,
auto-matched,Santana,Samba Pa Ti (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Santana - Samba Pa Ti (Live).mp4,RVTR421574,Samba Pa Ti Live,santana,100,100,100,A,yes,
auto-matched,R.E.M.,Losing My Religion,/Users/bobhopp/DJ MEDIA/VIDEO/1990's/R.E.M. - Losing My Religion.mp4,RVTR997737,Losing My Religion,r.e.m,100,100,100,B,yes,
auto-matched,AC/DC,Rock`N`Roll Train,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/AC_DC - Rock`N`Roll Train.mp4,RVTR272946,Rock N Roll Train,ac/dc,100,100,100,A,yes,
auto-matched,R.E.M.,Pretty Persuasion,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/R.E.M. - Pretty Persuasion.mp4,RVTR615906,Pretty Persuasion,r.e.m,100,100,100,B,yes,
